objectid,name,feattype,GEOID,tract_latitude,tract_longitude,lat,lon
26992,Beach At 34Th Ave,Beach,45051050500,+33.7168113,-078.8665665,33.7109711,-78.8571112
26994,Shipwreck Adventure Island Golf,Amusement Park,45051050500,+33.7168113,-078.8665665,33.7109885,-78.8590363
27016,Lyons Cove Park,Park and Recreation Area,45051050600,+33.7041378,-078.8898834,33.712006,-78.8894404
27033,38Th Avenue Beach Access,Beach,45051990100,+33.7262431,-078.7613339,33.7130406,-78.8536305
27037,Hideaway Golf,Golf Course,45043920100,+33.6723859,-079.3384778,33.7134917,-79.3056002
27043,38Th Avenue North Myrtle Beach,Beach,45051050500,+33.7168113,-078.8665665,33.7138242,-78.8541864
27044,Pulseworks,Amusement Park,45051050500,+33.7168113,-078.8665665,33.713895,-78.883034
27045,Pepper Geddings Recreation Center,Park and Recreation Area,45051050500,+33.7168113,-078.8665665,33.7139911,-78.8637169
27046,Pavilion Nostalgia Park @ Broadway At The Beach,Amusement Park,45051050500,+33.7168113,-078.8665665,33.71406,-78.883348
27047,Dragons Lair Fantasy Golf,Amusement Park,45051050500,+33.7168113,-078.8665665,33.714138,-78.879838
27050,The Ferris Wheel,Amusement Park,45051050500,+33.7168113,-078.8665665,33.7143241,-78.8794064
27058,Broadway Amusement Rides,Amusement Park,45051050500,+33.7168113,-078.8665665,33.7147465,-78.8819806
27059,41St Ave N Beach Access,Beach,45051050500,+33.7168113,-078.8665665,33.7147484,-78.8523341
27062,Pavilion Park Central,Amusement Park,45051050500,+33.7168113,-078.8665665,33.71488,-78.8824399
27064,Wonderworks,Amusement Park,45051050500,+33.7168113,-078.8665665,33.714986,-78.884696
27065,40Th Ave N Beach Access,Beach,45051050500,+33.7168113,-078.8665665,33.715042,-78.852615
27067,Starship Arcade,Amusement Park,45051060204,+33.7068355,-078.9669823,33.71506,-78.9239448
27082,Spy Glass MINI Golf,Golf Course,45051050500,+33.7168113,-078.8665665,33.7160846,-78.8561809
27093,WonderWorks,Amusement Park,45051050500,+33.7168113,-078.8665665,33.7168422,-78.8844125
27094,Soar + Explore ZipLine And Ropes Course,Park and Recreation Area,45051050500,+33.7168113,-078.8665665,33.7168422,-78.8844125
27098,37Th Ave North Beach,Beach,45051050500,+33.7168113,-078.8665665,33.7171733,-78.8599032
27106,Backstage Mirror Maze,Amusement Park,45051050500,+33.7168113,-078.8665665,33.7177454,-78.8828911
27116,Nascar Speedpark MINI Golf #2,Golf Course,45051050102,+33.7357637,-078.8699522,33.7185613,-78.8906157
27118,Ex Hard Rock Theme Park,Amusement Park,45051060204,+33.7068355,-078.9669823,33.718849,-78.931849
27121,46Th Ave N Beach Access,Beach,45051050500,+33.7168113,-078.8665665,33.7191737,-78.8471683
27126,Broadway Grand Prix,Amusement Park,45051050102,+33.7357637,-078.8699522,33.7193054,-78.8913023
27129,Burroughs & Chapin Company In,Amusement Park,45051050500,+33.7168113,-078.8665665,33.719435,-78.879564
27135,River Oaks Golf Course,Golf Course,45051060208,+33.7328255,-078.9144843,33.7202741,-78.9233517
27142,Lick Fork Lake Recreation Area,Park and Recreation Area,45037970201,+33.7991298,-082.0815403,33.720816,-82.0355008
27144,48Th Ave N Beach Access,Beach,45051050402,+33.7346759,-078.8460130,33.7209487,-78.8450575
27159,Fairways River Oaks Golf Resort Myrtle Beach,Golf Course,45051060208,+33.7328255,-078.9144843,33.7220247,-78.9211068
27164,50Th Ave N Beach Access,Beach,45051050402,+33.7346759,-078.8460130,33.7224285,-78.8432604
27170,The Beach @ 51St!,Beach,45051050402,+33.7346759,-078.8460130,33.7227199,-78.8429119
27175,Cole Fun Plaza,Amusement Park,45051060203,+33.7255263,-078.9848479,33.7231289,-78.9866878
27179,Treasure Island Golf,Amusement Park,45051050402,+33.7346759,-078.8460130,33.7234912,-78.8474127
27180,Treasure Island MINI Golf,Golf Course,45051050402,+33.7346759,-078.8460130,33.7234912,-78.8474127
27191,The Pool,Amusement Park,45051050402,+33.7346759,-078.8460130,33.7246705,-78.8404238
27192,Deephead Swash,Beach,45051050402,+33.7346759,-078.8460130,33.7247038,-78.8394541
27206,Beach At South Wind,Beach,45051050402,+33.7346759,-078.8460130,33.725626,-78.839418
27208,Gardens By The Sea,Amusement Park,45051050402,+33.7346759,-078.8460130,33.725699,-78.8381299
27210,North Ocean Blvd Play Ground,Amusement Park,45051050402,+33.7346759,-078.8460130,33.7260299,-78.8385447
27211,Beach In Front Of Forest Dunes,Beach,45051050402,+33.7346759,-078.8460130,33.726085,-78.8381178
27224,55Th And Ocean Blvd,Beach,45051050402,+33.7346759,-078.8460130,33.726839,-78.837492
27237,North On The Beach,Beach,45051050402,+33.7346759,-078.8460130,33.7277441,-78.8359942
27240,River Oaks Golf Plantation,Golf Course,45051060208,+33.7328255,-078.9144843,33.7278421,-78.9170414
27286,Pine Lakes Country Club,Golf Course,45051050402,+33.7346759,-078.8460130,33.7318358,-78.8430986
27287,Island Vista Beach,Beach,45051050402,+33.7346759,-078.8460130,33.7319037,-78.8294224
27324,Canepatch Swash,Beach,45051050401,+33.7438694,-078.8293091,33.734716,-78.826418
27327,65Th Ave N Beach Access,Beach,45051050401,+33.7438694,-078.8293091,33.7349608,-78.8250343
27338,International World Tour Golf Links,Golf Course,45051060208,+33.7328255,-078.9144843,33.7354262,-78.9096331
27348,McLeod Park,Amusement Park,45051050402,+33.7346759,-078.8460130,33.7364032,-78.8341999
27359,67Th Ave Beach Access,Beach,45051050401,+33.7438694,-078.8293091,33.7368696,-78.8237894
27373,PineHills Golf Course,Golf Course,45051050102,+33.7357637,-078.8699522,33.7378514,-78.8714575
27377,The Dyrtie Myrtie,Beach,45051050303,+33.7568838,-078.8111818,33.7380286,-78.821499
27381,Myrtlewood Golf Club,Golf Course,45051050102,+33.7357637,-078.8699522,33.738177,-78.8714896
27402,Beach @ 70Th Ave,Beach,45051050303,+33.7568838,-078.8111818,33.739205,-78.819972
27403,The Dirty Secrets Club,Beach,45051050303,+33.7568838,-078.8111818,33.7392954,-78.8233302
27413,Sunrise At The Beach,Beach,45051050303,+33.7568838,-078.8111818,33.7397302,-78.8202657
27424,Beach - 70Th Ave Beach Access,Beach,45051050303,+33.7568838,-078.8111818,33.7405135,-78.8227532
27429,Poolside @ Long Bay Resort,Beach,45051050303,+33.7568838,-078.8111818,33.7407367,-78.8176791
27434,Beach @ 72Nd Ave,Beach,45051050303,+33.7568838,-078.8111818,33.740975,-78.818111
27436,The Beach @ 73Rd!,Beach,45051050303,+33.7568838,-078.8111818,33.741056,-78.817469
27440,South Edisto Golf Course,Golf Course,45003020200,+33.6685580,-081.6441212,33.741486,-81.678918
27461,75Th Ave. Beach,Beach,45051050303,+33.7568838,-078.8111818,33.7427138,-78.8146737
27467,77Th Avenue Beach Access,Beach,45051050303,+33.7568838,-078.8111818,33.7430738,-78.8136946
27469,The Classic Swing Golf School,Golf Course,45051060406,+33.7513210,-079.0028446,33.743103,-79.0034179
27472,Jungle Safari Mini-Golf,Amusement Park,45051050401,+33.7438694,-078.8293091,33.743129,-78.823413
27476,Toes In The Sand - Carolina Winds,Beach,45051050303,+33.7568838,-078.8111818,33.7432361,-78.8143473
27478,Legends Golf Club,Golf Course,45051060406,+33.7513210,-079.0028446,33.7432876,-79.0033547
27479,Ocean Dunes Resort Myrtle Beach,Beach,45051050303,+33.7568838,-078.8111818,33.743292,-78.816013
27481,Jungle Safari Golf,Golf Course,45051050401,+33.7438694,-078.8293091,33.7434566,-78.8237416
27486,Safari Golf Putt Putt,Amusement Park,45051050401,+33.7438694,-078.8293091,33.7437357,-78.8228873
27495,Cane Patch Par-3 Driving Range,Golf Course,45051050401,+33.7438694,-078.8293091,33.7444911,-78.8227921
27506,Beach @ 79Th Avenue N,Beach,45051050303,+33.7568838,-078.8111818,33.745144,-78.8114499
27525,Cane Patch Driving Range,Golf Course,45051050401,+33.7438694,-078.8293091,33.746373,-78.823711
27536,Ocean,Beach,45051050303,+33.7568838,-078.8111818,33.7472774,-78.8086334
27546,Balcony Facing The Ocean,Beach,45051050303,+33.7568838,-078.8111818,33.7479645,-78.8076947
27556,Marriott's Ocean Watch Beach,Beach,45051050303,+33.7568838,-078.8111818,33.748666,-78.806606
27567,78Th Ave. North,Beach,45051050303,+33.7568838,-078.8111818,33.7492195,-78.8152544
27573,Marriott Ow Villas Woodsy Treehouse,Amusement Park,45051050303,+33.7568838,-078.8111818,33.749615,-78.8078866
27575,MINI Golf At Dunes Resort,Golf Course,45051050303,+33.7568838,-078.8111818,33.749689,-78.807452
27602,Careyon Charters,Amusement Park,45051060206,+33.7481936,-078.9320200,33.75182,-78.9018929
27605,Legends Golf Course,Golf Course,45051060203,+33.7255263,-078.9848479,33.7520851,-78.9627762
27645,Hamilton Branch State Park,Park and Recreation Area,45065920300,+33.7542930,-082.1999073,33.7542642,-82.2047309
27656,The Dunes Golf & Beach Club,Golf Course,45051050303,+33.7568838,-078.8111818,33.7550035,-78.8053254
27660,Singleton Swash,Beach,45051050303,+33.7568838,-078.8111818,33.7552141,-78.7960562
27706,Southgate Playground,Amusement Park,45051060206,+33.7481936,-078.9320200,33.7577583,-78.941859
27713,Brigadune,Beach,45051050200,+33.7725679,-078.7856627,33.758154,-78.7918679
27728,Carolina Forest Playground,Amusement Park,45051060206,+33.7481936,-078.9320200,33.758924,-78.8916327
27729,Palmetto Adventure Land,Amusement Park,45051060206,+33.7481936,-078.9320200,33.758961,-78.8915607
27770,Grand Dunes Golf,Golf Course,45051060308,+33.8055890,-078.8474659,33.7622677,-78.8305471
27774,The Beach,Beach,45051050200,+33.7725679,-078.7856627,33.7624174,-78.7851397
27781,The Witch Golf Links,Golf Course,45051060101,+33.7554846,-079.0416290,33.7628005,-79.0243112
27803,Pelion Town Park,Park and Recreation Area,45063020904,+33.7310064,-081.2106588,33.7637235,-81.2459703
27851,Kingston Plantation Splash Waterpark,Amusement Park,45051050200,+33.7725679,-078.7856627,33.7663864,-78.7790794
27864,Resort Club at Grand Dunes,Golf Course,45051060308,+33.8055890,-078.8474659,33.7669511,-78.8195943
27868,North Myrtle On The Beach,Beach,45051050200,+33.7725679,-078.7856627,33.7670215,-78.7887455
27871,Grande Dunes Golf Course,Golf Course,45051060308,+33.8055890,-078.8474659,33.7671507,-78.8195964
27929,Richmond Park,Park and Recreation Area,45051050200,+33.7725679,-078.7856627,33.7707737,-78.7780996
27931,Random North Myrtle Beach Spot,Beach,45051040500,+33.7932933,-078.7441369,33.7709086,-78.7708678
27932,Wizzard Golf Course,Golf Course,45051060209,+33.7718668,-078.9473766,33.7710418,-78.964284
27947,Morning Jog On The Beach,Beach,45051040500,+33.7932933,-078.7441369,33.7720568,-78.7691634
27950,The Wizard Golf Club,Golf Course,45051060209,+33.7718668,-078.9473766,33.7721742,-78.9645284
27961,Man O' War Golf Club,Golf Course,45051060209,+33.7718668,-078.9473766,33.7734619,-78.9608418
27966,Myrtle Beach Travel Park Arcade And Snack Bar,Amusement Park,45051040500,+33.7932933,-078.7441369,33.7736802,-78.7711334
27976,Shell Hunting On The Beach,Beach,45051040500,+33.7932933,-078.7441369,33.7740819,-78.7647473
27984,"Arcadian Shores, North Myrtle Beach",Beach,45051050200,+33.7725679,-078.7856627,33.7747179,-78.7763934
28001,Burning Ridge Golf Course,Golf Course,45051060405,+33.7922107,-079.0120361,33.7762295,-79.0039022
28003,Game Zone,Amusement Park,45051050303,+33.7568838,-078.8111818,33.7762823,-78.7919378
28007,Aloha MINI Golf,Amusement Park,45051050200,+33.7725679,-078.7856627,33.7766465,-78.790993
28009,The Track Myrtle Beach,Amusement Park,45051050102,+33.7357637,-078.8699522,33.7766724,-78.7967175
28014,Myrtle Beach Vacation Rentals,Beach,45051050303,+33.7568838,-078.8111818,33.777046,-78.792937
28037,Ultra Zone Myrtle Beach,Amusement Park,45051050200,+33.7725679,-078.7856627,33.77808,-78.7913699
28038,Extreme Laser Tag,Amusement Park,45051050200,+33.7725679,-078.7856627,33.77808,-78.7913699
28044,Arcadian Shores Golf Club at Myrtle Beach Hilton,Golf Course,45051050200,+33.7725679,-078.7856627,33.7790232,-78.7766838
28072,Grande Dunes Members Club,Golf Course,45051060308,+33.8055890,-078.8474659,33.7819443,-78.8021031
28074,Rainbow Falls Golf,Amusement Park,45051050200,+33.7725679,-078.7856627,33.78224,-78.786321
28091,Waterway Hills Golf Club,Golf Course,45051060308,+33.8055890,-078.8474659,33.7835737,-78.7888668
28096,Arcades Interational,Amusement Park,45051060405,+33.7922107,-079.0120361,33.783803,-79.015782
28108,White Point Swash,Beach,45051040500,+33.7932933,-078.7441369,33.784377,-78.746208
28136,Edgefield Park,Park and Recreation Area,45037970202,+33.8472526,-081.9454445,33.7868927,-81.9154252
28163,Town of Briarcliffe Acres Beach,Beach,45051040500,+33.7932933,-078.7441369,33.7886239,-78.7378567
28167,General James Hackler Course at Coastal Carolina,Golf Course,45051060405,+33.7922107,-079.0120361,33.7888937,-79.0094871
28189,Quail Creek Golf Club At Coastal Carolina University,Golf Course,45051060405,+33.7922107,-079.0120361,33.7906098,-79.0130871
28200,Code Free Beach,Beach,45051040500,+33.7932933,-078.7441369,33.791454,-78.734659
28211,Myrtle Beach National Golf Club-Kings North,Golf Course,45051060404,+33.8009395,-078.9787748,33.7918978,-78.9661613
28218,Lunar Mini Golf,Amusement Park,45051040500,+33.7932933,-078.7441369,33.792231,-78.766776
28226,Warp Zone,Amusement Park,45051040500,+33.7932933,-078.7441369,33.7925518,-78.7667063
28244,Windy Hill Beach,Beach,45051040500,+33.7932933,-078.7441369,33.793332,-78.728029
28254,Ocean Park,Park and Recreation Area,45051040500,+33.7932933,-078.7441369,33.793927,-78.7285299
28279,Cino Grille At Coastal Carolina University,Amusement Park,45051060405,+33.7922107,-079.0120361,33.7955249,-79.0101874
28280,Emerald Cove 1,Beach,45051040500,+33.7932933,-078.7441369,33.795592,-78.7266599
28285,Windy Hill Beach 39Th Ave.,Beach,45051040500,+33.7932933,-078.7441369,33.7960678,-78.7226526
28296,38Th S. Beach Access,Beach,45051040500,+33.7932933,-078.7441369,33.7966451,-78.7228402
28305,Mirror Maze,Amusement Park,45051040500,+33.7932933,-078.7441369,33.7973175,-78.7436338
28308,The Beach Club,Beach,45051040500,+33.7932933,-078.7441369,33.797697,-78.721089
28328,Barefoot Landing Carousel,Amusement Park,45051040500,+33.7932933,-078.7441369,33.7989234,-78.7465221
28330,Shipwreck Island Adventure GLF,Amusement Park,45051040500,+33.7932933,-078.7441369,33.799025,-78.718268
28334,Atlantic Beach,Beach,45051040500,+33.7932933,-078.7441369,33.7993436,-78.7187958
28338,Wild Wing Plantation,Golf Course,45051060404,+33.8009395,-078.9787748,33.7996976,-78.981775
28344,Myrtle Beach Christian Retreat,Beach,45051040500,+33.7932933,-078.7441369,33.800378,-78.729606
28352,Hawaiian Village Golf,Golf Course,45051040500,+33.7932933,-078.7441369,33.8007482,-78.7307539
28354,Hawaiian Village,Amusement Park,45051040500,+33.7932933,-078.7441369,33.8008546,-78.730651
28357,Cypress Bend @ Barefoot,Golf Course,45051060303,+33.8244836,-078.7356766,33.8010524,-78.766341
28365,27Th Ave South Beach Access,Beach,45051040500,+33.7932933,-078.7441369,33.8019004,-78.7119386
28368,Terror Falls,Amusement Park,45063020705,+33.8397325,-081.0661851,33.802236,-81.05801
28370,Barefoot Park,Park and Recreation Area,45051040500,+33.7932933,-078.7441369,33.8022874,-78.7276513
28372,Aiken Wayside Park,Park and Recreation Area,45003020100,+33.7594321,-081.5589626,33.802463,-81.6372779
28379,Barefoot Resort Driving Range,Golf Course,45051060303,+33.8244836,-078.7356766,33.8032392,-78.754315
28392,21St Avenue South Beach Access,Beach,45051040400,+33.8134721,-078.7040302,33.8043023,-78.7069922
28393,Beach Bum Avenue,Beach,45051040500,+33.7932933,-078.7441369,33.8044371,-78.7218216
28395,Poinsett State Park,Park and Recreation Area,45085001801,+33.7842821,-080.5316267,33.804469,-80.5482819
28400,21St Ave. S. Nmb Beach Access,Beach,45051040400,+33.8134721,-078.7040302,33.8048036,-78.7058599
28410,Hawaiian Rumble Golf,Amusement Park,45051040500,+33.7932933,-078.7441369,33.805551,-78.721846
28413,"26Th Avenue South, North Myrtle Beach Sc",Beach,45051040400,+33.8134721,-078.7040302,33.805823,-78.7133671
28419,North Myrtle Beach Public Access,Beach,45051040400,+33.8134721,-078.7040302,33.8062158,-78.7045963
28435,Barefoot Resort and Golf Club,Golf Course,45051060303,+33.8244836,-078.7356766,33.8071243,-78.7527097
28442,In The Sun,Beach,45051040400,+33.8134721,-078.7040302,33.8073866,-78.7000168
28451,Crescent Beach,Beach,45051040400,+33.8134721,-078.7040302,33.8080726,-78.7012738
28452,16Th Ave S. Public Beach Access,Beach,45051040400,+33.8134721,-078.7040302,33.8081193,-78.6982954
28492,The Wellman Country Club,Golf Course,45041001900,+33.8455832,-079.4838564,33.808689,-79.4407585
28500,The Nexus Vr Arcade,Amusement Park,45051040400,+33.8134721,-078.7040302,33.8090609,-78.7106895
28531,13Th Ave Beach,Beach,45051040400,+33.8134721,-078.7040302,33.8110674,-78.6896664
28533,Azalea Sands Golf Club,Golf Course,45051040400,+33.8134721,-078.7040302,33.811269,-78.712739
28534,Lost Treasure Golf,Golf Course,45051040400,+33.8134721,-078.7040302,33.8113318,-78.7045691
28544,"On The Beach At The Wellington In N. Myrtle Beach, Sc",Beach,45051040400,+33.8134721,-078.7040302,33.812062,-78.6890629
28548,Barefoot Resort and Golf Club-Dye Course,Golf Course,45051060303,+33.8244836,-078.7356766,33.812651,-78.7460565
28561,9Th Ave S Public Access,Beach,45051040400,+33.8134721,-078.7040302,33.814005,-78.684639
28570,Beach Side,Beach,45051040400,+33.8134721,-078.7040302,33.8146592,-78.6814362
28574,Beachwood Golf Club,Golf Course,45051040400,+33.8134721,-078.7040302,33.8149068,-78.7003164
28582,7Th Ave S Public Access,Beach,45051040400,+33.8134721,-078.7040302,33.8152548,-78.681846
28594,6Th Ave Public Access,Beach,45051040300,+33.8340470,-078.6677196,33.8157651,-78.6796805
28600,Pine Ridge Country Club,Golf Course,45037970202,+33.8472526,-081.9454445,33.8167683,-81.8747429
28601,On The Beach Relaxing,Beach,45051040300,+33.8340470,-078.6677196,33.8169539,-78.6745515
28610,Nmb Public Beach Access,Beach,45051040300,+33.8340470,-078.6677196,33.8179181,-78.6717264
28614,Ocean Drive Pavilion Amusement Park,Amusement Park,45051040300,+33.8340470,-078.6677196,33.8181798,-78.6727541
28632,Nmb Public Beach Access #2,Beach,45051040300,+33.8340470,-078.6677196,33.8196685,-78.6671566
28634,Beach In Front Of Avista,Beach,45051040300,+33.8340470,-078.6677196,33.8197053,-78.6687741
28635,Possum Trot Golf Course,Golf Course,45051040400,+33.8134721,-078.7040302,33.819748,-78.699927
28648,McLean Park,Amusement Park,45051040300,+33.8340470,-078.6677196,33.8208751,-78.6764069
28656,Break Out,Amusement Park,45051040300,+33.8340470,-078.6677196,33.821309,-78.673205
28661,Manchester State Forest,Park and Recreation Area,45085001801,+33.7842821,-080.5316267,33.8215567,-80.5183358
28673,10Th Avenue Beach Access,Beach,45051040300,+33.8340470,-078.6677196,33.8222204,-78.657872
28678,Prof. Hacker's Dinosaur Adventure MINI-Golf,Golf Course,45051040400,+33.8134721,-078.7040302,33.8228629,-78.6853526
28681,Coastal Kart Center,Amusement Park,45051070500,+33.8115206,-079.0776842,33.823447,-79.072816
28687,Dinosaur Adventure Golf,Amusement Park,45051040400,+33.8134721,-078.7040302,33.8236631,-78.6855418
28694,14Th Avenue Beach Access,Beach,45051040300,+33.8340470,-078.6677196,33.8241357,-78.6560382
28704,Mutiny Bay Miniature Golf,Amusement Park,45051040300,+33.8340470,-078.6677196,33.8256558,-78.6823011
28710,Cherry Grove Beach,Beach,45051040300,+33.8340470,-078.6677196,33.826169,-78.65022
28723,Cherry Grove Oceanfront Park,Beach,45051040300,+33.8340470,-078.6677196,33.8270603,-78.6451144
28745,Lost Treasure Mirror Maze,Amusement Park,45051040300,+33.8340470,-078.6677196,33.8287964,-78.6436544
28748,Surf Golf and Beach Club,Golf Course,45051040300,+33.8340470,-078.6677196,33.829181,-78.6532209
28752,Cherry Grove,Beach,45051040300,+33.8340470,-078.6677196,33.8293747,-78.6435914
28753,7 Days Grace,Beach,45051040200,+33.8517082,-078.6005410,33.8293902,-78.6361256
28767,Congaree National Park,Park and Recreation Area,45079011800,+33.8589467,-080.8552642,33.8302837,-80.8249298
28769,Beach By The Pier,Beach,45051040200,+33.8517082,-078.6005410,33.8305324,-78.6319525
28770,Pier Watch Village#303,Beach,45051040200,+33.8517082,-078.6005410,33.830699,-78.634289
28774,Links at Lakewood,Golf Course,45085001902,+33.8074621,-080.3395798,33.8309516,-80.3634296
28783,The Surf Club,Golf Course,45051040300,+33.8340470,-078.6677196,33.8316713,-78.6633329
28799,Russell Burgess Coastal Preserve,Park and Recreation Area,45051040200,+33.8517082,-078.6005410,33.8333726,-78.632695
28802,Cherry Grove Beach 46Th Avenue Entrance,Beach,45051040200,+33.8517082,-078.6005410,33.833604,-78.622382
28809,Cherry Grove Beach - Rice Circle,Beach,45051040200,+33.8517082,-078.6005410,33.8346498,-78.6257294
28810,Hidden Valley Golf Club,Golf Course,45063020805,+33.8404468,-081.1211844,33.8348739,-81.1314178
28812,Cherry Grove Beach - 48Th Ave Entrance,Beach,45051040200,+33.8517082,-078.6005410,33.835008,-78.620411
28815,Mayday Golf,Amusement Park,45051040300,+33.8340470,-078.6677196,33.8351119,-78.6728614
28831,A Place At The Beach Ii,Beach,45051040200,+33.8517082,-078.6005410,33.8361361,-78.6180261
28842,Futch Beach,Beach,45051040200,+33.8517082,-078.6005410,33.837029,-78.6145
28854,Tidewater Cabana,Beach,45051040200,+33.8517082,-078.6005410,33.8380149,-78.6094906
28857,Molten Mountain,Amusement Park,45051040300,+33.8340470,-078.6677196,33.8383588,-78.6688189
28890,The Point At Cherry Grove,Beach,45051040200,+33.8517082,-078.6005410,33.8413075,-78.6050784
28891,North Cherry Grove Beach,Beach,45051040200,+33.8517082,-078.6005410,33.8413164,-78.6050614
28893,Hog Inlet,Beach,45051040200,+33.8517082,-078.6005410,33.8414517,-78.6035069
28908,Heritage Shores Nature Preserve,Park and Recreation Area,45051040200,+33.8517082,-078.6005410,33.8427257,-78.6141741
28919,North Myrtle Beach Park and Sports Complex,Park and Recreation Area,45051060303,+33.8244836,-078.7356766,33.8431571,-78.7115076
28940,Hill Street Park,Amusement Park,45051040200,+33.8517082,-078.6005410,33.844267,-78.644622
29004,A & J Snack & Game Room,Amusement Park,45041002201,+33.8669969,-079.7884800,33.8484181,-79.764657
29021,Collins Park,Park and Recreation Area,45051070200,+33.8580120,-079.0476531,33.8495326,-79.0579374
29077,The Park,Amusement Park,45051070200,+33.8580120,-079.0476531,33.8539179,-79.0498596
29084,Tidewater Golf Club,Golf Course,45051040200,+33.8517082,-078.6005410,33.8551992,-78.627245
29137,Indian Trail Golf Course,Golf Course,45063021403,+33.8468602,-081.5057017,33.859344,-81.540927
29199,Eastport Golf Community,Golf Course,45051040105,+33.8685828,-078.6258172,33.8643861,-78.6314372
29201,The Valley at Eastport Golf Club,Golf Course,45051040105,+33.8685828,-078.6258172,33.864414,-78.6300426
29219,Conway Country Club,Golf Course,45051070200,+33.8580120,-079.0476531,33.8660145,-79.0440859
29229,Skate Station Of Sumter,Amusement Park,45085001902,+33.8074621,-080.3395798,33.8666204,-80.3564362
29255,Harbor View Golf Course,Golf Course,45051040103,+33.8802992,-078.6541160,33.8687573,-78.6333877
29260,Harbour View Par 3 and Driving Range,Golf Course,45051040103,+33.8802992,-078.6541160,33.8688993,-78.6335419
29261,Tribal Island Tiki Adventure Golf,Amusement Park,45051040103,+33.8802992,-078.6541160,33.8688993,-78.6335419
29277,Lake City Country Club,Golf Course,45041002201,+33.8669969,-079.7884800,33.870012,-79.7860589
29279,Little River Lanes,Amusement Park,45051040103,+33.8802992,-078.6541160,33.870036,-78.636878
29289,Dr. Ron E. McNair Nasa Memorial,Park and Recreation Area,45041002202,+33.8389294,-079.7194929,33.8707245,-79.7519952
29291,Little River Intercoastal,Beach,45051040105,+33.8685828,-078.6258172,33.8707668,-78.61025
29294,Baytree Golf Resort,Golf Course,45051040103,+33.8802992,-078.6541160,33.8712486,-78.6635286
29300,The Green,Park and Recreation Area,45041002202,+33.8389294,-079.7194929,33.8714606,-79.7537742
29318,Winners Circle Lake City,Amusement Park,45041002201,+33.8669969,-079.7884800,33.8733389,-79.7555497
29320,Glen Dornoch Waterway Golf Links,Golf Course,45051040105,+33.8685828,-078.6258172,33.8734392,-78.6001653
29333,Little River Mini Mall,Amusement Park,45051040105,+33.8685828,-078.6258172,33.8744173,-78.6185181
29338,Eagle Nest Golf Course,Golf Course,45051040103,+33.8802992,-078.6541160,33.8747898,-78.648723
29340,Cypress Bay Golf Club,Golf Course,45051040103,+33.8802992,-078.6541160,33.8749257,-78.625261
29392,Hickory Knob State Resort Park,Golf Course,45065920100,+33.9810856,-082.4457193,33.878951,-82.4305832
29414,River Hills Golf & Country Club,Golf Course,45051040103,+33.8802992,-078.6541160,33.8801562,-78.6393804
29415,River Hills Golf Club,Golf Course,45051040103,+33.8802992,-078.6541160,33.880261,-78.6394149
29437,Heather Glen Golf Course,Golf Course,45051040104,+33.8868648,-078.6108585,33.8819345,-78.6046041
29462,Hopkins Adult Activity Center,Park and Recreation Area,45079011800,+33.8589467,-080.8552642,33.8838085,-80.8878914
29520,Baker Creek State Park,Park and Recreation Area,45065920200,+33.9241259,-082.2468990,33.8881639,-82.3636704
29535,Heather Glen Golf Links,Golf Course,45051040104,+33.8868648,-078.6108585,33.889359,-78.60516
29542,Hickory Knob Golf Course,Golf Course,45065920100,+33.9810856,-082.4457193,33.8908172,-82.4216602
29572,Tara Golf Club at Savannah Lakes,Golf Course,45065920100,+33.9810856,-082.4457193,33.8927668,-82.39036
29577,Shaftesbury Glen Golf and Fish Club,Golf Course,45051070102,+33.8850044,-078.9240534,33.8931309,-78.9016208
29607,Palmetto Greens Golf and Country Club,Golf Course,45051040101,+33.8980755,-078.6953749,33.8948309,-78.6851597
29617,Sunset Country Club,Golf Course,45085001704,+33.8928584,-080.3795257,33.8957905,-80.3742775
29672,Charwood Golf Course,Golf Course,45063020707,+33.8857313,-081.0979076,33.900226,-81.104444
29685,Charwood Country Club,Golf Course,45063020707,+33.8857313,-081.0979076,33.901003,-81.09732
29754,Indian River Golf Club,Golf Course,45063020908,+33.8863124,-081.1832129,33.905682,-81.172135
29819,Pineview Golf Club,Golf Course,45085000500,+33.9541683,-080.0572590,33.9113906,-80.1010332
29820,Wendell Amusement,Amusement Park,45063021402,+33.9067406,-081.5379320,33.9114805,-81.5350063
29883,Little League Park,Park and Recreation Area,45085001300,+33.9165836,-080.3525729,33.915688,-80.361866
29885,Monticello Golf Club at Savannah Lakes,Golf Course,45065920200,+33.9241259,-082.2468990,33.9157983,-82.3620505
29891,Par Tee Golf Center,Amusement Park,45063020605,+33.9250885,-081.0694330,33.916463,-81.0685179
29892,Par Tee Driving Range,Golf Course,45063020605,+33.9250885,-081.0694330,33.916463,-81.0685179
29910,Gilbert Community Park,Amusement Park,45063021306,+33.9408267,-081.3600200,33.917637,-81.3921647
29921,Sumter Co Fair Assoc,Amusement Park,45085001300,+33.9165836,-080.3525729,33.9182655,-80.360636
29924,Eastwood Park,Park and Recreation Area,45085001100,+33.9269458,-080.2929001,33.918404,-80.325628
29926,Swan Lake Playground,Amusement Park,45085000902,+33.9307112,-080.3812259,33.9184884,-80.3720986
29929,Sumter County Fair Association,Amusement Park,45085001300,+33.9165836,-080.3525729,33.918971,-80.360539
29955,McCormick Country Club,Golf Course,45065920200,+33.9241259,-082.2468990,33.9211358,-82.3451675
