NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,W J KEENAN HIGH SCHOOL,COLUMBIA,SC,34.03954,-80.99019,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,LOWER RICHLAND HIGH SCHOOL,HOPKINS,SC,33.94865,-80.87178,8,41,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,HALL INSTITUTE,COLUMBIA,SC,34.02292,-81.0308,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,PENDERGRASS FAIRWOLD CENTER,COLUMBIA,SC,34.05852,-81.00047,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,SAMUEL A. HEYWARD CAREER/TEC.,COLUMBIA,SC,34.04171,-80.985,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,RICHLAND ONE MIDDLE COLLEGE @ MIDLANDS T,COLUMBIA,SC,35.2182,-80.8494,2,11,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,MIDLANDS MATH AND BUSINESS ACADEMY,COLUMBIA,SC,34.0306,-81.00694,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,ALCORN MIDDLE SCHOOL,COLUMBIA,SC,34.05268,-81.02875,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,CAUGHMAN ROAD ELEMENTARY,COLUMBIA,SC,33.96837,-80.92146,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,CRAYTON MIDDLE SCHOOL,COLUMBIA,SC,34.01442,-80.97153,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,W. G. SANDERS MIDDLE SCHOOL,COLUMBIA,SC,34.06313,-81.00226,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,HAND MIDDLE SCHOOL,COLUMBIA,SC,33.99537,-81.00779,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,GIBBES MIDDLE SCHOOL,COLUMBIA,SC,34.03656,-81.05518,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,HOPKINS MIDDLE SCHOOL,HOPKINS,SC,33.88662,-80.85294,8,41,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,MEADOWFIELD ELEMENTARY,COLUMBIA,SC,33.97075,-80.96086,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,EDWARD E. TAYLOR,COLUMBIA,SC,34.0684,-81.021,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,ROSEWOOD ELEMENTARY SCHOOL,COLUMBIA,SC,33.98787,-80.99569,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,ST ANDREWS MIDDLE SCHOOL,COLUMBIA,SC,34.02702,-81.08613,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,MORRIS VILLAGE,COLUMBIA,SC,,,N,N,2,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,RICE CREEK ELEMENTARY,COLUMBIA,SC,34.16831,-80.90721,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,RIDGE VIEW HIGH SCHOOL,COLUMBIA,SC,34.17131,-80.9046,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,BLYTHEWOOD MIDDLE SCHOOL,BLYTHEWOOD,SC,34.19225,-80.93028,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,KILLIAN ELEMENTARY SCHOOL,COLUMBIA,SC,34.13872,-80.93147,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,BOOKMAN ROAD ELEMENTARY SCHOOL,ELGIN,SC,34.15435,-80.84726,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,LAKE CAROLINA ELEMENTARY,BLYTHEWOOD,SC,34.1902,-80.8905,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,ROUND TOP ELEMENTARY,BLYTHEWOOD,SC,34.19555,-80.93647,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,KELLY MILL MIDDLE SCHOOL,BLYTHEWOOD,SC,34.18151,-80.97085,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,BLYTHEWOOD HIGH SCHOOL,BLYTHEWOOD,SC,34.20765,-80.97454,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,BETHEL-HANBERRY ELEMENTARY,BLYTHEWOOD,SC,34.21853,-80.97891,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,L W CONDER ELEMENTARY SCHOOL,COLUMBIA,SC,34.06424,-80.93074,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,FOREST LAKE ELEMENTARY SCHOOL,COLUMBIA,SC,34.05045,-80.95065,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,JOSEPH KEELS ELEMENTARY SCHOOL,COLUMBIA,SC,34.07624,-80.95766,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,L B NELSON ELEMENTARY,COLUMBIA,SC,34.11453,-80.89821,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,WINDSOR ELEMENTARY,COLUMBIA,SC,34.0891,-80.92189,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,EDWARD L WRIGHT MIDDLE SCHOOL,COLUMBIA,SC,34.08197,-80.92586,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,SPRING VALLEY HIGH SCHOOL,COLUMBIA,SC,34.11511,-80.88445,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,ANNA BOYD CHILD DEV CENTER,COLUMBIA,SC,34.08144,-80.97024,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,SANDLAPPER ELEMENTARY SCHOOL,BLYTHWOOD,SC,,,8,N,7,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,POLO ROAD ELEMENTARY SCHOOL,COLUMBIA,SC,,,2,N,7,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,MIDDLE SCHOOL #6,COLUMBIA,SC,,,2,N,7,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,DENT MIDDLE SCHOOL,COLUMBIA,SC,34.06055,-80.95218,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,RICHLAND NORTHEAST HIGH SCHOOL,COLUMBIA,SC,34.0563,-80.94083,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,NORTH SPRINGS ELEMENTARY,COLUMBIA,SC,34.13982,-80.88417,4,21,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,PONTIAC ELEMENTARY,ELGIN,SC,34.11123,-80.8384,8,41,1,,,
4.50339E+11,4503390,RICHLAND COUNTY SCHOOL DISTRICT 02,SUMMIT PARKWAY MIDDLE SCHOOL,COLUMBIA,SC,34.1438,-80.88365,4,21,1,,,
4.50342E+11,4503420,JUVENILE JUSTICE,BIRCHWOOD HIGH SCHOOL,COLUMBIA,SC,34.07422,-81.12388,2,12,1,,,
4.50342E+11,4503420,JUVENILE JUSTICE,EVALUATION AND DETENTION CENTER,COLUMBIA,SC,34.052,-81.10757,2,12,1,,,
4.50342E+11,4503420,JUVENILE JUSTICE,WILLOW LANE SCHOOL,COLUMBIA,SC,34.07035,-81.11948,2,12,1,,,
4.50346E+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA PRIMARY SCHOOL,SALUDA,SC,34.0049,-81.77672,4,32,1,,,
4.50346E+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA ELEMENTARY,SALUDA,SC,34.0049,-81.77672,4,32,1,,,
4.50346E+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,HOLLYWOOD ELEMENTARY SCHOOL,SALUDA,SC,34.0254,-81.7828,4,41,1,,,
4.50346E+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA MIDDLE SCHOOL,SALUDA,SC,34.00685,-81.75862,4,32,1,,,
4.50346E+11,4503460,SALUDA COUNTY SCHOOL DISTRICT,SALUDA HIGH SCHOOL,SALUDA,SC,34.00344,-81.77699,4,32,1,,,
4.50347E+11,4503470,DANIEL MORGAN TECHNOLOGY CENTER,DANIEL MORGAN VOC,SPARTANBURG,SC,34.98155,-81.86641,4,22,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,LANDRUM JR. HIGH SCHOOL,LANDRUM,SC,35.1779,-82.17567,4,31,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,CAMPOBELLO GRAMLING SCHOOL,CAMPOBELLO,SC,35.10152,-82.14473,8,41,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,O P EARLE ELEMENTARY,LANDRUM,SC,35.17794,-82.17571,4,31,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,HOLLY SPGS MOTLOW EL,CAMPOBELLO,SC,35.05154,-82.18606,8,41,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,INMAN ELEMENTARY SCHOOL,INMAN,SC,35.04758,-82.09406,4,22,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,NEW PROSPECT ELEMENTARY,INMAN,SC,35.12933,-82.04486,8,41,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,CHAPMAN HIGH SCHOOL,INMAN,SC,35.04816,-82.09438,4,22,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,LANDRUM HIGH SCHOOL,LANDRUM,SC,35.17792,-82.17569,4,31,1,,,
4.50348E+11,4503480,SPARTANBURG COUNTY SCHOOL DISTRICT 01,T E MABRY JR HIGH SCHOOL,INMAN,SC,35.05282,-82.09676,4,22,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CARLISLE-FOSTER'S GROVE ELEMENTARY,CHESNEE,SC,35.05948,-81.90937,8,41,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS HIGH NINTH GRADE CA,BOILING SPRING,SC,35.04641,-81.98243,4,22,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,OAKLAND ELEMENTARY SCHOOL,INMAN,SC,35.06681,-82.00209,8,41,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS ELEMENTARY,BOILING SPRGS,SC,35.0388,-81.9853,4,22,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CHESNEE ELEMENTARY SCHOOL,CHESNEE,SC,35.15266,-81.86014,8,42,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,COOLEY SPGS-FINGERVILLE,CHESNEE,SC,35.1515,-81.9755,8,41,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,JAMES HENDRIX ELEMENTARY,BOILING SPRINGS,SC,35.00392,-82.00317,4,22,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,MAYO ELEMENTARY SCHOOL,MAYO,SC,35.08664,-81.85678,8,41,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS HIGH SCHOOL,BOILING SPRINGS,SC,35.04526,-81.97011,4,22,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CHESNEE HIGH SCHOOL,CHESNEE,SC,35.13431,-81.86269,8,42,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS JUNIOR HIGH,SPARTANBURG,SC,35.04641,-81.98243,4,22,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,BOILING SPRINGS MIDDLE,BOILING SPRGS,SC,35.0468,-81.98502,4,22,1,,,
4.50351E+11,4503510,SPARTANBURG COUNTY SCHOOL DISTRICT 02,CHESNEE MIDDLE,CHESNEE,SC,35.13402,-81.86278,8,42,1,,,
4.50354E+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,CANNONS ELEMENTARY SCHOOL,SPARTANBURG,SC,35.01201,-81.86183,4,22,1,,,
4.50354E+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,COWPENS ELEMENTARY SCHOOL,COWPENS,SC,35.02622,-81.81645,8,41,1,,,
4.50354E+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,PACOLET ELEMENTARY SCHOOL,PACOLET,SC,34.9038,-81.76835,8,41,1,,,
4.50354E+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,COWPENS MIDDLE SCHOOL,COWPENS,SC,35.01892,-81.80489,4,22,1,,,
4.50354E+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,BROOME HIGH SCHOOL,SPARTANBURG,SC,34.98541,-81.84177,4,22,1,,,
4.50354E+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,PACOLET MIDDLE SCHOOL,PACOLET,SC,34.91569,-81.75923,8,41,1,,,
4.50354E+11,4503540,SPARTANBURG COUNTY SCHOOL DISTRICT 03,CLIFDALE ELEMENTARY,SPARTANBURG,SC,34.97674,-81.83681,8,41,1,,,
4.50357E+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF PRIMARY,WOODRUFF,SC,34.73194,-82.01346,8,31,1,,,
4.50357E+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF ELEMENTARY,WOODRUFF,SC,34.73079,-82.01646,4,31,1,,,
4.50357E+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF MIDDLE SCHOOL,WOODRUFF,SC,34.73461,-82.01799,4,31,1,,,
4.50357E+11,4503570,SPARTANBURG COUNTY SCHOOL DISTRICT 04,WOODRUFF HIGH SCHOOL,WOODRUFF,SC,34.73332,-82.02355,4,31,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,BEECH SPRINGS INTERMEDIATE,DUNCAN,SC,34.92935,-82.12733,4,22,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,RIVER RIDGE ELEMENTARY SCHOOL,MOORE,SC,34.88468,-82.06929,8,41,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,BERRY SHOALS INTERMEDIATE,DUNCAN,SC,34.89909,-82.08259,4,41,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,FLORENCE CHAPEL MIDDLE SCHOOL,DUNCAN,SC,34.84514,-82.21638,4,23,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,DUNCAN ELEMENTARY,DUNCAN,SC,34.93125,-82.12619,4,22,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,REIDVILLE ELEMENTARY SCHOOL,REIDVILLE,SC,34.74028,-82.25286,8,23,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,WELLFORD ELEMENTARY,WELLFORD,SC,34.95018,-82.09102,4,22,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,JAMES F BYRNES HIGH SCHOOL,DUNCAN,SC,34.93553,-82.13392,4,22,1,,,
4.5036E+11,4503600,SPARTANBURG COUNTY SCHOOL DISTRICT 05,D R HILL MIDDLE SCHOOL,DUNCAN,SC,34.92924,-82.12733,4,22,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,ROEBUCK ELEMENTARY,ROEBUCK,SC,34.87369,-81.96095,8,41,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,ANDERSON MILL ELEMENTARY,MOORE,SC,34.88422,-82.00438,8,41,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,DORMAN HIGH FRESHMAN CAMPUS,ROEBUCK,SC,34.8451,-81.9707,4,41,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,ARCADIA ELEMENTARY SCHOOL,SPARTANBURG,SC,34.96345,-81.98968,4,22,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,FAIRFOREST ELEMENTARY SCHOOL,FAIRFOREST,SC,34.95214,-82.00747,4,22,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,LONE OAK ELEMENTARY SCHOOL,SPARTANBURG,SC,34.98849,-81.9726,4,22,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,PAULINE GLENN SPRGS,PAULINE,SC,34.83136,-81.87168,8,41,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,JESSE S BOBO ELEMENTARY SCHOOL,SPARTANBURG,SC,34.95035,-81.97876,4,22,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,WEST VIEW ELEMENTARY,SPARTANBURG,SC,34.92352,-82.00137,4,22,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,WOODLAND HEIGHTS ELEMENTARY,SPARTANBURG,SC,34.92849,-81.96343,2,13,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,DORMAN HIGH,SPARTANBURG,SC,34.93686,-81.98576,2,13,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,FAIRFOREST MIDDLE SCHOOL,SPARTANBURG,SC,34.95927,-82.01584,4,22,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,L E GABLE MIDDLE,ROEBUCK,SC,34.85391,-81.94494,8,41,1,,,
4.50363E+11,4503630,SPARTANBURG COUNTY SCHOOL DISTRICT 06,R P DAWKINS MIDDLE,MOORE,SC,34.90337,-81.97453,4,22,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,JESSE W BOYD ELEMENTARY SCHOOL,SPARTANBURG,SC,34.95901,-81.87908,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,E P TODD ELEMENTARY SCHOOL,SPARTANBURG,SC,34.91918,-81.88624,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,CLEVELAND ELEMENTARY,SPARTANBURG,SC,34.95894,-81.94627,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,HOUSTON ELEMENTARY,SPARTANBURG,SC,34.97143,-81.90044,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,Z L MADDEN ELEMENTARY,SPARTANBURG,SC,34.97121,-81.95141,4,22,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,PARK HILLS ELEMENTARY,SPARTANBURG,SC,34.93063,-81.95311,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,PINE STREET ELEMENTARY SCHOOL,SPARTANBURG,SC,34.944,-81.9122,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,W HERBERT CHAPMAN ELEMENTARY,SPARTANBURG,SC,34.99379,-81.92021,4,22,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,MARY H WRIGHT ELEMENTARY,SPARTANBURG,SC,34.93416,-81.92273,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,CARVER JR HIGH SCHOOL,SPARTANBURG,SC,34.93994,-81.92772,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,MYLES W WHITLOCK JR HIGH,SPARTANBURG,SC,34.99502,-81.916,2,22,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,J. G. MCCRACKEN JR. HIGH,SPARTANBURG,SC,34.97652,-81.87112,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,SPARTANBURG HIGH SCHOOL,SPARTANBURG,SC,34.95647,-81.89655,2,13,1,,,
4.50366E+11,4503660,SPARTANBURG COUTNY SCHOOL DISTRICT 07,MCCARTHY/TESZLER SCHOOL,SPARTANBURG,SC,34.98276,-81.90316,4,22,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,CHESTNUT OAK MIDDLE,SUMTER,SC,33.95189,-80.30937,8,41,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,ALICE DRIVE ELEMENTARY SCHOOL,SUMTER,SC,33.9319,-80.38053,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,CROSSWELL DRIVE ELEMENTARY,SUMTER,SC,33.93265,-80.33715,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,LEMIRA ELEMENTARY SCHOOL,SUMTER,SC,33.91228,-80.32595,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,MILLWOOD ELEMENTARY,SUMTER,SC,33.91352,-80.38338,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,WILDER ELEMENTARY SCHOOL,SUMTER,SC,33.89466,-80.34309,4,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,WILLOW DRIVE ELEMENTARY,SUMTER,SC,33.93644,-80.36068,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,ALICE DRIVE MIDDLE SCHOOL,SUMTER,SC,33.93149,-80.37801,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,BATES MIDDLE SCHOOL,SUMTER,SC,33.90004,-80.35168,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,SUMTER HIGH SCHOOL,SUMTER,SC,33.90042,-80.39485,2,13,1,,,
4.50369E+11,4503690,SUMTER COUNTY SCHOOL DISTRICT 17,KINGSBURY ELEMENTARY,SUMTER,SC,33.88757,-80.36851,4,23,1,,,
4.50371E+11,4503710,SUMTER COUNTY CAREER CENTER,SUMTER COUNTY CAREER CENTER,SUMTER,SC,33.89951,-80.39644,2,13,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,CRESTWOOD HIGH SCHOOL,SUMTER,SC,33.97128,-80.30027,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,LAKEWOOD HIGH SCHOOL,SUMTER,SC,33.85518,-80.35237,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,CHERRYVALE ELEMENTARY SCHOOL,SUMTER,SC,33.95962,-80.46471,4,23,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,J F DELAINE ELEMENTARY SCHOOL,WEDGEFIELD,SC,33.9313,-80.47846,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,R E DAVIS ELEMENTARY,SUMTER,SC,33.90731,-80.21151,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,MANCHESTER ELEMENTARY SCHOOL,PINEWOOD,SC,33.74142,-80.46605,8,42,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,OAKLAND PRIMARY SCHOOL,SUMTER,SC,33.98536,-80.49085,4,23,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,RAFTING CREEK ELEM SCHOOL,REMBERT,SC,34.05207,-80.54411,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,SHAW HEIGHTS ELEMENTARY,SHAW AFB,SC,33.98484,-80.48279,4,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,EBENEZER MIDDLE SCHOOL,SUMTER,SC,34.01678,-80.40208,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,FURMAN MIDDLE SCHOOL,SUMTER,SC,33.81322,-80.40787,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,HILLCREST MIDDLE SCHOOL,DALZELL,SC,34.04027,-80.44413,8,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,MAYEWOOD MIDDLE SCHOOL,SUMTER,SC,33.89332,-80.19596,8,42,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,HIGH HILLS ELEMENTARY SCHOOL,SUMTER,SC,33.98524,-80.47533,2,41,1,,,
4.50372E+11,4503720,SUMTER COUNTY SCHOOL DISTRICT 02,POCALLA SPRINGS ELEMENTARY SCHOOL,SUMTER,SC,33.83679,-80.38839,8,41,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,BUFFALO ELEMENTARY SCHOOL,BUFFALO,SC,34.71511,-81.62564,7,32,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,UNION COUNTY CAREER AND TECHNOLOOGY CENTER,UNION,SC,,,6,N,7,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,EXCELSIOR MIDDLE SCHOOL,UNION,SC,34.70071,-81.61631,6,32,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,FOSTER PARK ELEMENTARY,UNION,SC,34.72172,-81.61224,6,32,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,JONESVILLE ELEMENTARY,JONESVILLE,SC,34.82868,-81.6824,7,42,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,MONARCH ELEMENTARY,UNION,SC,34.71945,-81.59723,7,32,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,SIMS JR HIGH SCHOOL,UNION,SC,34.70067,-81.60932,6,32,1,,,
4.50375E+11,4503750,UNION COUNTY SCHOOL DISTRICT,JONESVILLE HIGH SCHOOL,JONESVILLE,SC,34.83677,-81.68126,7,42,1,,,
