contaminant_name,media,site_name,epa_id,GEOID,tract_latitude,tract_longitude,lat,lon
PENTACHLOROPHENOL,Soil,"KOPPERS CO., INC. (CHARLESTON PLANT)",SCD980310239,45019000700,+32.7893794,-079.9385460,32.7876012,-79.9402728
POLYCYCLIC AROMATIC HYDROCARBONS (PAHS),Sediment,"KOPPERS CO., INC. (CHARLESTON PLANT)",SCD980310239,45019000700,+32.7893794,-079.9385460,32.7876012,-79.9402728
POLYCYCLIC AROMATIC HYDROCARBONS (PAHS),Soil,"KOPPERS CO., INC. (CHARLESTON PLANT)",SCD980310239,45019000700,+32.7893794,-079.9385460,32.7876012,-79.9402728
POLYCYCLIC AROMATIC HYDROCARBONS (PAHS),Surface Water,"KOPPERS CO., INC. (CHARLESTON PLANT)",SCD980310239,45019000700,+32.7893794,-079.9385460,32.7876012,-79.9402728
"1,1,2-TRICHLOROETHANE",Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
"1,1,2-TRICHLOROETHANE",Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
"1,2-DICHLOROETHANE",Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
"1,2-DICHLOROETHANE",Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
2-BUTANONE (METHYL ETHYL KETONE),Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
2-BUTANONE (METHYL ETHYL KETONE),Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE),Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE),Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
ACETONE,Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
ACETONE,Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
ANTIMONY,Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
ARSENIC,Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
BIS(2-ETHYLHEXYL)PHTHALATE,Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
CADMIUM,Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
CHLOROETHENE (VINYL CHLORIDE),Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
COPPER,Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
DICHLOROMETHANE (METHYLENE CHLORIDE),Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
LEAD,Soil,"LEONARD CHEMICAL CO., INC.",SCD991279324,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
